"EAN code";"article number";"availability";"next expected arrival"
"5998250326986";"2698";"elérhető";"2022-04-20"
"5998250326993";"2699";"elérhető";""
"5998250327006";"2700";"elérhető";""
"5998250327013";"2701";"nem elérhető";"2022-02-25"
"5998250327020";"2702";"elérhető";"2022-06-20"
"5998250327037";"2703";"elérhető";""
"5998250327044";"2704";"nem elérhető";""
"5998250327051";"2705";"elérhető";""
"5998250327068";"2706";"elérhető";"2022-07-20"
"5998250327075";"2707";"elérhető";"2022-06-20"
"5998250327082";"2708";"elérhető";"2022-03-03"
"5998250327099";"2709";"elérhető";""
"5998250327136";"2713";"nem elérhető";"2022-05-20"
"5998250327143";"2714";"elérhető";"2022-05-20"
"5998250327150";"2715";"elérhető";""
"5998250327167";"2716";"elérhető";""
"5998250327204";"2720";"elérhető";""
"5998250327235";"2723";"elérhető";""
"5998250327242";"2724";"elérhető";"2022-02-21"
"5998250327440";"2744";"elérhető";""
"5998250327518";"2751";"nem elérhető";"2022-02-25"
"5998250327525";"2752";"nem elérhető";"2022-02-25"
"5998250327532";"2753";"elérhető";"2022-03-03"
"5998250327556";"2755";"elérhető";"2022-08-25"
"5998250327563";"2756";"elérhető";"2022-07-20"
"5998250327570";"2757";"elérhető";"2022-03-03"
"5998250327587";"2758";"elérhető";"2022-06-20"
"5998250327594";"2759";"elérhető";"2022-04-20"
"5998250327631";"2763";"elérhető";""
"5998250327648";"2764";"elérhető";"2022-06-20"
"5998250327662";"2766";"elérhető";""
"5998250327723";"2772";"elérhető";""
"5998250327747";"2774";"elérhető";"2022-06-20"
"5998250327754";"2775";"elérhető";"2022-04-20"
"5998250327785";"2778";"elérhető";"2022-02-25"
"5998250327792";"2779";"elérhető";"2022-02-25"
"5998250327808";"2780";"elérhető";""
"5998250327839";"2783";"elérhető";"2022-06-20"
"5998250327846";"2784";"elérhető";"2022-08-25"
"5998250327891";"2789";"elérhető";""
"5998250327907";"2790";"elérhető";""
"5998250327983";"2798";"elérhető";""
"5998250328003";"2800";"elérhető";""
"5998250328041";"2804";"elérhető";"2022-02-25"
"5998250328065";"2806";"elérhető";"2022-04-20"
"5998250328089";"2808";"elérhető";"2022-03-20"
"5998250328393";"2839";"elérhető";"2022-06-20"
"5998250328492";"2849";"elérhető";"2022-03-03"
"5998250328843";"2884";"nem elérhető";""
"5998250328867";"2886";"nem elérhető";""
"5998250328874";"2887";"nem elérhető";""
"5998250328959";"2895";"nem elérhető";""
"5998250328966";"2896";"nem elérhető";""
"5998250328973";"2897";"nem elérhető";""
"5998250328997";"2899";"nem elérhető";""
"5998250329062";"2906";"nem elérhető";""
"5998250329079";"2907";"nem elérhető";""
"5998250329109";"2910";"elérhető";"2022-06-20"
"5998250329307";"2930";"nem elérhető";"2022-02-21"
"5998250329680";"2968";"elérhető";""
"5998250329697";"2969";"elérhető";"2022-02-21"
"5998250329703";"2970";"elérhető";"2022-06-20"
"5998250329727";"2972";"elérhető";""
"5998250329772";"2977";"nem elérhető";"2022-03-20"
"5998250329826";"2982";"nem elérhető";"2022-02-21"
"5998250329871";"2987";"elérhető";"2022-02-21"
"5998250330006";"3000";"elérhető";"2022-05-20"
"5998250330013";"3001";"elérhető";""
"5998250330020";"3002";"elérhető";""
"5998250330037";"3003";"elérhető";""
"5998250330068";"3006";"elérhető";"2022-02-21"
"5998250330075";"3007";"elérhető";""
"5998250330082";"3008";"elérhető";""
"5998250330099";"3009";"elérhető";""
"5998250330105";"3010";"elérhető";""
"5998250330150";"3015";"elérhető";"2022-02-21"
"5998250330167";"3016";"elérhető";"2022-03-14"
"5998250330174";"3017";"elérhető";""
"5998250330181";"3018";"elérhető";"2022-03-14"
"5998250330198";"3019";"elérhető";"2022-03-14"
"5998250330204";"3020";"elérhető";"2022-03-14"
"5998250330266";"3026";"nem elérhető";""
"5998250330297";"3029";"nem elérhető";""
"5998250330303";"3030";"nem elérhető";""
"5998250330310";"3031";"elérhető";""
"5998250330327";"3032";"elérhető";""
"5998250330334";"3033";"nem elérhető";""
"5998250330341";"3034";"elérhető";""
"5998250330358";"3035";"elérhető";""
"5998250330365";"3036";"elérhető";""
"5998250330372";"3037";"elérhető";""
"5998250330389";"3038";"elérhető";""
"5998250330396";"3039";"elérhető";""
"5998250330402";"3040";"elérhető";""
"5998250330440";"3044";"nem elérhető";""
"5998250330457";"3045";"elérhető";""
"5998250330464";"3046";"elérhető";""
"5998250330471";"3047";"elérhető";""
"5998250330495";"3049";"elérhető";""
"5998250330501";"3050";"elérhető";"2022-03-20"
"5998250330532";"3053";"elérhető";""
"5998250330549";"3054";"elérhető";"2022-05-20"
"5998250330563";"3056";"elérhető";""
"5998250330570";"3057";"elérhető";""
"5998250330587";"3058";"elérhető";""
"5998250330594";"3059";"elérhető";"2022-02-21"
"5998250330600";"3060";"elérhető";""
"5998250330648";"3064";"elérhető";"2022-04-20"
"5998250330662";"3066";"elérhető";""
"5998250330679";"3067";"nem elérhető";""
"5998250330686";"3068";"nem elérhető";""
"5998250330693";"3069";"elérhető";""
"5998250330709";"3070";"elérhető";""
"5998250330716";"3071";"elérhető";""
"5998250330723";"3072";"elérhető";"2022-06-20"
"5998250330730";"3073";"elérhető";"2022-06-20"
"5998250330747";"3074";"elérhető";"2022-04-20"
"5998250330754";"3075";"elérhető";""
"5998250330761";"3076";"elérhető";"2022-06-20"
"5998250330778";"3077";"elérhető";""
"5998250330785";"3078";"elérhető";"2022-06-20"
"5998250330792";"3079";"elérhető";"2022-02-09"
"5998250330808";"3080";"elérhető";"2022-02-09"
"5998250330822";"3082";"elérhető";"2022-02-21"
"5998250330839";"3083";"elérhető";"2022-02-21"
"5998250330976";"3097";"elérhető";""
"5998250330983";"3098";"nem elérhető";"2022-03-03"
"5998250330990";"3099";"nem elérhető";"2022-03-03"
"5998250331003";"3100";"elérhető";"2022-08-25"
"5998250332017";"3201";"elérhető";""
"5998250332024";"3202";"elérhető";""
"5998250332031";"3203";"elérhető";""
"5998250332246";"3224";"elérhető";""
"5998250332253";"3225";"nem elérhető";""
"5998250332260";"3226";"nem elérhető";""
"5998250332277";"3227";"elérhető";""
"5998250332284";"3228";"elérhető";""
"5998250332291";"3229";"elérhető";""
"5998250332307";"3230";"elérhető";""
"5998250332314";"3231";"nem elérhető";""
"5998250332321";"3232";"elérhető";""
"5998250332338";"3233";"elérhető";""
"5998250332345";"3234";"elérhető";""
"5998250332352";"3235";"elérhető";""
"5998250332369";"3236";"elérhető";""
"5998250332376";"3237";"elérhető";""
"5998250332383";"3238";"elérhető";""
"5998250332536";"3253";"elérhető";""
"5998250332567";"3256";"elérhető";""
"5998250332574";"3257";"elérhető";""
"5998250332581";"3258";"elérhető";""
"5998250332598";"3259";"nem elérhető";""
"5998250332642";"3264";"elérhető";"2022-02-08"
"5998250332673";"3267";"nem elérhető";""
"5998250332741";"3274";"nem elérhető";""
"5998250332765";"3276";"nem elérhető";""
"5998250332772";"3277";"elérhető";""
"5998250332789";"3278";"elérhető";"2022-02-22"
"5998250332833";"3283";"elérhető";"2022-04-20"
"5998250332857";"3285";"elérhető";""
"5998250332864";"3286";"elérhető";""
"5998250332871";"3287";"nem elérhető";"2022-03-20"
"5998250332888";"3288";"elérhető";""
"5998250333014";"3301";"elérhető";""
"5998250333021";"3302";"elérhető";""
"5998250333038";"3303";"elérhető";""
"5998250333076";"3307";"elérhető";"2022-02-22"
"5998250333083";"3308";"elérhető";"2022-02-22"
"5998250333144";"3314";"elérhető";""
"5998250333151";"3315";"elérhető";""
"5998250333168";"3316";"elérhető";"2022-06-20"
"5998250333175";"3317";"elérhető";"2022-06-20"
"5998250333182";"3318";"elérhető";"2022-02-23"
"5998250333199";"3319";"elérhető";"2022-02-23"
"5998250333205";"3320";"elérhető";"2022-02-23"
"5998250333243";"3324";"elérhető";"2022-02-23"
"5998250333250";"3325";"nem elérhető";""
"5998250333281";"3328";"elérhető";"2022-07-20"
"5998250333298";"3329";"nem elérhető";""
"5998250333304";"3330";"nem elérhető";""
"5998250333311";"3331";"elérhető";""
"5998250333328";"3332";"elérhető";""
"5998250333335";"3333";"elérhető";""
"5998250333359";"3335";"elérhető";"2022-02-23"
"5998250333366";"3336";"elérhető";""
"5998250333373";"3337";"nem elérhető";""
"5998250333380";"3338";"elérhető";"2022-06-20"
"5998250333397";"3339";"elérhető";"2022-03-03"
"5998250333403";"3340";"elérhető";"2022-03-31"
"5998250333441";"3344";"elérhető";"2022-03-03"
"5998250333458";"3345";"elérhető";"2022-06-20"
"5998250333465";"3346";"elérhető";"2022-03-31"
"5998250333472";"3347";"elérhető";""
"5998250333489";"3348";"elérhető";""
"5998250333496";"3349";"elérhető";"2022-08-25"
"5998250333502";"3350";"elérhető";"2022-05-20"
"5998250333533";"3353";"elérhető";""
"5998250333588";"3358";"elérhető";"2022-02-22"
"5998250333595";"3359";"nem elérhető";"2022-02-22"
"5998250333601";"3360";"nem elérhető";""
"5998250333793";"3379";"elérhető";""
"5998250333809";"3380";"elérhető";""
"5998250333816";"3381";"elérhető";""
"5998250333939";"3393";"elérhető";""
"5998250334097";"3409";"nem elérhető";"2022-03-31"
"5998250334103";"3410";"elérhető";"2022-03-03"
"5998250334110";"3411";"elérhető";""
"5998250334165";"3416";"elérhető";"2022-08-25"
"5998250334172";"3417";"elérhető";"2022-08-25"
"5998250334189";"3418";"elérhető";"2022-06-20"
"5998250334196";"3419";"elérhető";"2022-06-20"
"5998250334202";"3420";"elérhető";""
"5998250334271";"3427";"elérhető";"2022-02-22"
"5998250334288";"3428";"elérhető";"2022-05-20"
"5998250334295";"3429";"elérhető";"2022-05-20"
"5998250334301";"3430";"elérhető";"2022-02-22"
"5998250334349";"3434";"elérhető";""
"5998250334356";"3435";"elérhető";""
"5998250334363";"3436";"elérhető";""
"5998250334370";"3437";"elérhető";""
"5998250334387";"3438";"elérhető";""
"5998250334394";"3439";"elérhető";""
"5998250334400";"3440";"nem elérhető";"2022-03-31"
"5998250334455";"3445";"elérhető";""
"5998250334486";"3448";"elérhető";""
"5998250334493";"3449";"elérhető";""
"5998250334684";"3468";"elérhető";""
"5998250334691";"3469";"elérhető";""
"5998250334707";"3470";"elérhető";""
"5998250334783";"3478";"elérhető";"2022-08-25"
"5998250334790";"3479";"elérhető";"2022-08-25"
"5998250334813";"3481";"elérhető";""
"5998250334820";"3482";"elérhető";"2022-02-25"
"5998250334837";"3483";"elérhető";""
"5998250334844";"3484";"elérhető";""
"5998250334875";"3487";"nem elérhető";"2022-02-22"
"5998250334882";"3488";"elérhető";""
"5998250334899";"3489";"elérhető";"2022-05-20"
"5998250334905";"3490";"elérhető";""
"5998250334943";"3494";"nem elérhető";""
"5998250334950";"3495";"nem elérhető";""
"5998250334967";"3496";"elérhető";""
"5998250334974";"3497";"nem elérhető";""
"5998250334981";"3498";"nem elérhető";""
"5998250334998";"3499";"nem elérhető";""
"5998250335056";"3505";"nem elérhető";""
"5998250335063";"3506";"nem elérhető";""
"5998250335070";"3507";"nem elérhető";""
"5998250335094";"3509";"elérhető";"2022-02-21"
"5998250335131";"3513";"nem elérhető";"2022-03-19"
"5998250335148";"3514";"elérhető";"2022-03-19"
"5998250335155";"3515";"nem elérhető";"2022-03-19"
"5998250335162";"3516";"nem elérhető";"2022-06-20"
"5998250335179";"3517";"nem elérhető";"2022-06-20"
"5998250335186";"3518";"elérhető";""
"5998250335193";"3519";"elérhető";"2022-07-20"
"5998250335209";"3520";"elérhető";"2022-07-20"
"5998250335278";"3527";"elérhető";"2022-02-28"
"5998250335285";"3528";"elérhető";"2022-02-28"
"5998250335292";"3529";"elérhető";"2022-03-31"
"5998250335308";"3530";"elérhető";""
"5998250335346";"3534";"elérhető";"2022-02-24"
"5998250335353";"3535";"elérhető";"2022-02-24"
"5998250335360";"3536";"elérhető";"2022-02-24"
"5998250335377";"3537";"elérhető";""
"5998250335384";"3538";"elérhető";"2022-02-24"
"5998250335391";"3539";"elérhető";""
"5998250335407";"3540";"elérhető";""
"5998250335421";"3542";"elérhető";"2022-06-20"
"5998250335438";"3543";"elérhető";"2022-06-20"
"5998250335445";"3544";"elérhető";"2022-02-28"
"5998250335452";"3545";"elérhető";"2022-02-28"
"5998250335476";"3547";"elérhető";"2022-06-20"
"5998250335483";"3548";"elérhető";"2022-06-20"
"5998250335490";"3549";"elérhető";"2022-06-20"
"5998250335506";"3550";"elérhető";"2022-06-20"
"5998250335513";"3551";"elérhető";""
"5998250335520";"3552";"elérhető";""
"5998250335537";"3553";"elérhető";""
"5998250335636";"3563";"elérhető";"2022-03-03"
"5998250335643";"3564";"elérhető";"2022-03-03"
"5998250335674";"3567";"elérhető";"2022-06-20"
"5998250335681";"3568";"nem elérhető";"2022-04-20"
"5998250335698";"3569";"elérhető";"2022-02-15"
"5998250335704";"3570";"elérhető";"2022-06-20"
"5998250335711";"3571";"elérhető";""
"5998250335728";"3572";"elérhető";""
"5998250335735";"3573";"elérhető";""
"5998250335797";"3579";"elérhető";"2022-06-20"
"5998250335803";"3580";"elérhető";"2022-06-20"
"5998250335988";"3598";"elérhető";"2022-02-21"
"5998250335995";"3599";"elérhető";"2022-02-21"
"5998250336077";"3607";"elérhető";"2022-02-24"
"5998250336404";"3640";"elérhető";""
"5998250336411";"3641";"nem elérhető";"2022-02-21"
"5998250336428";"3642";"nem elérhető";"2022-02-21"
"5998250336435";"3643";"elérhető";"2022-02-21"
"5998250336442";"3644";"nem elérhető";"2022-02-21"
"5998250336503";"3650";"elérhető";""
"5998250336626";"3662";"elérhető";""
"5998250336633";"3663";"elérhető";""
"5998250336657";"3665";"elérhető";""
"5998250336664";"3666";"nem elérhető";""
"5998250336787";"3678";"elérhető";""
"5998250336794";"3679";"elérhető";""
"5998250336879";"3687";"elérhető";""
"5998250336886";"3688";"elérhető";""
"5998250336893";"3689";"elérhető";""
"5998250336916";"3691";"elérhető";""
"5998250336923";"3692";"elérhető";""
"5998250336930";"3693";"elérhető";""
"5998250336947";"3694";"elérhető";""
"5998250336978";"3697";"elérhető";""
"5998250336985";"3698";"elérhető";""
"5998250336992";"3699";"elérhető";""
"5998250337128";"3712";"elérhető";""
"5998250337135";"3713";"elérhető";""
"5998250337142";"3714";"elérhető";""
"5998250337210";"3721";"elérhető";"2022-07-20"
"5998250337227";"3722";"elérhető";"2022-04-20"
"5998250337234";"3723";"elérhető";"2022-06-20"
"5998250337395";"3739";"elérhető";""
"5998250337500";"3750";"elérhető";"2022-06-20"
"5998250337548";"3754";"elérhető";""
"5998250337555";"3755";"elérhető";""
"5998250337562";"3756";"elérhető";""
"5998250338378";"3837";"elérhető";""
"5998250338385";"3838";"elérhető";""
"5998250338392";"3839";"elérhető";""
"5998250338507";"3850";"elérhető";""
"5998250338514";"3851";"elérhető";""
"5998250338521";"3852";"elérhető";""
"5998250338538";"3853";"elérhető";""
"5998250338545";"3854";"elérhető";""
"5998250338552";"3855";"elérhető";""
"5998250338569";"3856";"elérhető";""
"5998250338576";"3857";"elérhető";""
"5998250338583";"3858";"nem elérhető";""
"5998250338590";"3859";"elérhető";""
"5998250338606";"3860";"elérhető";"2022-02-24"
"5998250338743";"3874";"nem elérhető";"2022-03-03"
"5998250338750";"3875";"elérhető";"2022-03-03"
"5998250338873";"3887";"elérhető";""
"5998250338880";"3888";"elérhető";""
"5998250338897";"3889";"elérhető";""
"5998250339047";"3904";"elérhető";""
"5998250339054";"3905";"elérhető";""
"5998250339061";"3906";"nem elérhető";""
"5998250339078";"3907";"nem elérhető";"2022-02-15"
"5998250339085";"3908";"elérhető";"2022-02-15"
"5998250339092";"3909";"elérhető";"2022-02-15"
"5998250339108";"3910";"elérhető";"2022-02-15"
"5998250339160";"3916";"elérhető";"2022-02-21"
"5998250339177";"3917";"elérhető";""
"5998250339184";"3918";"elérhető";"2022-02-21"
"5998250339269";"3926";"elérhető";"2022-02-08"
"5998250339276";"3927";"elérhető";"2022-07-20"
"5998250339283";"3928";"elérhető";"2022-02-08"
"5998250339290";"3929";"elérhető";"2022-03-03"
"5998250339313";"3931";"elérhető";""
"5998250339320";"3932";"elérhető";""
"5998250339337";"3933";"elérhető";""
"5998250339344";"3934";"elérhető";"2022-05-20"
"5998250339351";"3935";"elérhető";""
"5998250339368";"3936";"elérhető";""
"5998250339375";"3937";"nem elérhető";"2022-03-15"
"5998250339382";"3938";"elérhető";""
"5998250339399";"3939";"elérhető";""
"5998250339498";"3949";"elérhető";""
"5998250339504";"3950";"elérhető";""
"5998250339542";"3954";"elérhető";""
"5998250339559";"3955";"elérhető";""
"5998250339566";"3956";"nem elérhető";""
"5998250339573";"3957";"elérhető";""
"5998250339580";"3958";"elérhető";"2022-05-20"
"5998250339597";"3959";"elérhető";""
"5998250339665";"3966";"elérhető";"2022-05-20"
"5998250339672";"3967";"elérhető";"2022-05-20"
"5998250339689";"3968";"elérhető";""
"5998250339696";"3969";"elérhető";"2022-06-20"
"5998250339702";"3970";"elérhető";""
"5998250339764";"3976";"elérhető";"2022-02-21"
"5998250339771";"3977";"elérhető";"2022-02-21"
"5998250339788";"3978";"elérhető";"2022-02-21"
"5998250339795";"3979";"elérhető";"2022-02-21"
"5998250339801";"3980";"elérhető";"2022-02-21"
"5998250339863";"3986";"elérhető";"2022-07-20"
"5998250339870";"3987";"elérhető";"2022-02-21"
"5998250339887";"3988";"elérhető";"2022-02-21"
"5998250339894";"3989";"elérhető";"2022-02-21"
"5998250339900";"3990";"elérhető";"2022-03-07"
"5998250339962";"3996";"elérhető";""
"5998250339979";"3997";"elérhető";""
"5998250339986";"3998";"elérhető";"2022-04-07"
"5998250339993";"3999";"elérhető";"2022-06-20"
"5998250340005";"4000";"elérhető";""
"5998250340098";"4009";"elérhető";""
"5998250340104";"4010";"elérhető";""
"5998250340173";"4017";"elérhető";"2022-03-01"
"5998250340197";"4019";"elérhető";"2022-03-01"
"5998250340203";"4020";"elérhető";"2022-03-01"
"5998250340265";"4026";"elérhető";"2022-03-01"
"5998250340289";"4028";"elérhető";"2022-03-01"
"5998250340371";"4037";"elérhető";""
"5998250340388";"4038";"elérhető";"2022-04-20"
"5998250340593";"4059";"elérhető";"2022-03-01"
"5998250340609";"4060";"elérhető";"2022-03-01"
"5998250340616";"4061";"nem elérhető";"2022-03-01"
"5998250340623";"4062";"nem elérhető";"2022-03-01"
"5998250340647";"4064";"elérhető";"2022-03-01"
"5998250340654";"4065";"elérhető";"2022-04-20"
"5998250340678";"4067";"elérhető";"2022-03-01"
"5998250340685";"4068";"nem elérhető";"2022-04-20"
"5998250340753";"4075";"elérhető";"2022-03-01"
"5998250340760";"4076";"nem elérhető";"2022-04-20"
"5998250340777";"4077";"elérhető";"2022-04-20"
"5998250340784";"4078";"nem elérhető";"2022-03-01"
"5998250340913";"4091";"elérhető";"2022-03-01"
"5998250340937";"4093";"elérhető";"2022-02-10"
"5998250340968";"4096";"elérhető";"2022-02-10"
"5998250340975";"4097";"elérhető";"2022-05-20"
"5998250341002";"4100";"elérhető";""
"5998250341064";"4106";"elérhető";"2022-08-25"
"5998250341071";"4107";"nem elérhető";""
"5998250341088";"4108";"elérhető";"2022-08-25"
"5998250341095";"4109";"elérhető";"2022-04-07"
"5998250341101";"4110";"nem elérhető";"2022-04-07"
"5998250341118";"4111";"elérhető";"2022-04-07"
"5998250341125";"4112";"elérhető";"2022-08-25"
"5998250341132";"4113";"elérhető";"2022-04-07"
"5998250341149";"4114";"elérhető";"2022-04-07"
"5998250341156";"4115";"elérhető";"2022-04-07"
"5998250341163";"4116";"elérhető";"2022-04-07"
"5998250341170";"4117";"nem elérhető";"2022-04-07"
"5998250341187";"4118";"elérhető";""
"5998250341194";"4119";"nem elérhető";""
"5998250341200";"4120";"elérhető";"2022-02-10"
"5998250341279";"4127";"elérhető";"2022-02-10"
"5998250341293";"4129";"elérhető";"2022-05-20"
"5998250341309";"4130";"elérhető";"2022-02-10"
"5998250341590";"4159";"nem elérhető";"2022-04-20"
"5998250341620";"4162";"nem elérhető";"2022-03-01"
"5998250341644";"4164";"elérhető";"2022-05-20"
"5998250341651";"4165";"nem elérhető";""
"5998250341675";"4167";"elérhető";"2022-04-20"
"5998250341682";"4168";"elérhető";"2022-03-20"
"5998250341699";"4169";"elérhető";"2022-03-20"
"5998250341705";"4170";"elérhető";"2022-03-20"
"5998250341712";"4171";"elérhető";"2022-03-20"
"5998250341729";"4172";"elérhető";"2022-03-20"
"5998250341736";"4173";"nem elérhető";""
"5998250341750";"4175";"elérhető";""
"5998250341774";"4177";"elérhető";""
"5998250341781";"4178";"elérhető";"2022-03-20"
"5998250341798";"4179";"elérhető";"2022-03-20"
"5998250341828";"4182";"nem elérhető";""
"5998250341873";"4187";"elérhető";"2022-04-20"
"5998250341880";"4188";"elérhető";"2022-03-01"
"5998250341897";"4189";"elérhető";""
"5998250341903";"4190";"nem elérhető";""
"5998250341927";"4192";"nem elérhető";"2022-03-03"
"5998250341934";"4193";"nem elérhető";""
"5998250341941";"4194";"nem elérhető";""
"5998250341958";"4195";"elérhető";"2022-05-20"
"5998250341965";"4196";"elérhető";"2022-05-20"
"5998250341972";"4197";"elérhető";"2022-05-20"
"5998250341989";"4198";"elérhető";"2022-05-20"
"5998250341996";"4199";"elérhető";"2022-02-21"
"5998250342054";"4205";"elérhető";"2022-03-20"
"5998250342061";"4206";"elérhető";"2022-03-20"
"5998250342078";"4207";"elérhető";"2022-03-20"
"5998250342085";"4208";"elérhető";"2022-07-20"
"5998250342115";"4211";"elérhető";"2022-03-20"
"5998250342122";"4212";"elérhető";"2022-03-20"
"5998250342139";"4213";"elérhető";"2022-03-20"
"5998250342146";"4214";"elérhető";"2022-03-20"
"5998250342153";"4215";"elérhető";"2022-03-20"
"5998250342160";"4216";"elérhető";"2022-03-20"
"5998250342559";"4255";"elérhető";""
"5998250342573";"4257";"elérhető";"2022-04-20"
"5998250342580";"4258";"elérhető";"2022-03-20"
"5998250342597";"4259";"elérhető";"2022-04-20"
"5998250342603";"4260";"elérhető";"2022-04-20"
"5998250342894";"4289";"elérhető";""
"5998250343082";"4308";"elérhető";""
"5998250343099";"4309";"elérhető";""
"5998250343105";"4310";"nem elérhető";""
"5998250343136";"4313";"elérhető";""
"5998250343204";"4320";"elérhető";""
"5998250343266";"4326";"elérhető";""
"5998250343280";"4328";"elérhető";"2022-03-01"
"5998250343297";"4329";"nem elérhető";"2022-03-01"
"5998250343341";"4334";"nem elérhető";"2022-04-20"
"5998250343358";"4335";"elérhető";"2022-04-20"
"5998250343372";"4337";"nem elérhető";""
"5998250343389";"4338";"nem elérhető";""
"5998250343396";"4339";"elérhető";""
"5998250343402";"4340";"nem elérhető";""
"5998250343457";"4345";"nem elérhető";""
"5998250343464";"4346";"elérhető";""
"5998250343471";"4347";"nem elérhető";"2022-02-14"
"5998250343563";"4356";"nem elérhető";"2022-03-20"
"5998250343570";"4357";"nem elérhető";"2022-04-20"
"5998250343594";"4359";"elérhető";""
"5998250343600";"4360";"elérhető";"2022-03-20"
"5998250343709";"4370";"nem elérhető";"2022-03-14"
"5998250343723";"4372";"elérhető";"2022-06-20"
"5998250343730";"4373";"elérhető";"2022-06-20"
"5998250343747";"4374";"elérhető";"2022-06-20"
"5998250343778";"4377";"elérhető";""
"5998250343792";"4379";"elérhető";"2022-03-14"
"5998250343808";"4380";"elérhető";"2022-03-14"
"5998250343815";"4381";"elérhető";""
"5998250343846";"4384";"elérhető";"2022-04-20"
"5998250343853";"4385";"nem elérhető";""
"5998250343860";"4386";"elérhető";"2022-06-20"
"5998250343884";"4388";"nem elérhető";""
"5998250343891";"4389";"nem elérhető";""
"5998250343907";"4390";"elérhető";"2022-06-20"
"5998250343914";"4391";"elérhető";"2022-03-14"
"5998250343921";"4392";"elérhető";"2022-06-20"
"5998250343952";"4395";"nem elérhető";""
"5998250343976";"4397";"elérhető";""
"5998250343983";"4398";"elérhető";"2022-07-20"
"5998250343990";"4399";"elérhető";"2022-07-20"
"5998250344003";"4400";"nem elérhető";""
"5998250344072";"4407";"elérhető";"2022-04-20"
"5998250344089";"4408";"elérhető";""
"5998250344195";"4419";"elérhető";""
"5998250344201";"4420";"nem elérhető";"2022-04-20"
"5998250344232";"4423";"nem elérhető";""
"5998250344300";"4430";"elérhető";""
"5998250344478";"4447";"elérhető";""
"5998250344485";"4448";"nem elérhető";""
"5998250344508";"4450";"nem elérhető";""
"5998250344584";"4458";"elérhető";"2022-04-20"
"5998250344669";"4466";"elérhető";""
"5998250344676";"4467";"elérhető";""
"5998250344683";"4468";"nem elérhető";""
"5998250344690";"4469";"nem elérhető";""
"5998250344706";"4470";"elérhető";""
"5998250344713";"4471";"nem elérhető";"2022-02-24"
"5998250344720";"4472";"elérhető";""
"5998250344737";"4473";"elérhető";"2022-02-24"
"5998250344744";"4474";"elérhető";""
"5998250344751";"4475";"elérhető";"2022-03-14"
"5998250344768";"4476";"elérhető";"2022-03-14"
"5998250344775";"4477";"elérhető";"2022-03-14"
"5998250344782";"4478";"elérhető";"2022-03-14"
"5998250344799";"4479";"elérhető";"2022-02-09"
"5998250344805";"4480";"elérhető";"2022-02-09"
"5998250344904";"4490";"nem elérhető";"2022-04-20"
"5998250345048";"4504";"elérhető";"2022-06-20"
"5998250345116";"4511";"nem elérhető";""
"5998250345239";"4523";"elérhető";""
"5998250345246";"4524";"elérhető";""
"5998250345253";"4525";"elérhető";""
"5998250345338";"4533";"elérhető";"2022-04-20"
"5998250345345";"4534";"nem elérhető";""
"5998250345352";"4535";"nem elérhető";""
"5998250345383";"4538";"elérhető";""
"5998250345390";"4539";"elérhető";""
"5998250345413";"4541";"nem elérhető";"2022-03-07"
"5998250345437";"4543";"elérhető";""
"5998250345444";"4544";"nem elérhető";""
"5998250345451";"4545";"elérhető";""
"5998250345468";"4546";"elérhető";""
"5998250345475";"4547";"elérhető";""
"5998250345482";"4548";"elérhető";""
"5998250345499";"4549";"elérhető";"2022-03-14"
"5998250345505";"4550";"elérhető";""
"5998250345512";"4551";"nem elérhető";""
"5998250345529";"4552";"elérhető";""
"5998250345536";"4553";"nem elérhető";""
"5998250345543";"4554";"elérhető";"2022-08-25"
"5998250345550";"4555";"elérhető";"2022-04-20"
"5998250345574";"4557";"elérhető";""
"5998250345581";"4558";"elérhető";""
"5998250345598";"4559";"elérhető";""
"5998250345604";"4560";"elérhető";""
"5998250345611";"4561";"nem elérhető";"2022-02-21"
"5998250345635";"4563";"elérhető";"2022-04-20"
"5998250345642";"4564";"elérhető";"2022-04-20"
"5998250345659";"4565";"elérhető";"2022-04-20"
"5998250345666";"4566";"nem elérhető";""
"5998250345673";"4567";"elérhető";""
"5998250345680";"4568";"elérhető";""
"5998250345697";"4569";"elérhető";""
"5998250345703";"4570";"elérhető";""
"5998250345710";"4571";"elérhető";""
"5998250346038";"4603";"elérhető";""
"5998250346045";"4604";"elérhető";""
"5998250346052";"4605";"elérhető";"2022-06-20"
"5998250346076";"4607";"elérhető";"2022-03-14"
"5998250346083";"4608";"elérhető";"2022-06-20"
"5998250346120";"4612";"elérhető";""
"5998250346137";"4613";"elérhető";""
"5998250346151";"4615";"elérhető";""
"5998250346199";"4619";"elérhető";""
"5998250346205";"4620";"elérhető";""
"5998250346311";"4631";"elérhető";""
"5998250346328";"4632";"elérhető";""
"5998250346335";"4633";"elérhető";""
"5998250346342";"4634";"nem elérhető";"2022-03-16"
"5998250346472";"4647";"elérhető";"2022-04-20"
"5998250346496";"4649";"elérhető";""
"5998250346502";"4650";"elérhető";""
"5998250346588";"4658";"nem elérhető";"2022-04-20"
"5998250346601";"4660";"nem elérhető";""
"5998250346755";"4675";"elérhető";""
"5998250346823";"4682";"elérhető";"2022-03-31"
"5998250347035";"4703";"nem elérhető";"2022-04-20"
"5998250347165";"4716";"elérhető";""
"5998250347172";"4717";"elérhető";"2022-05-20"
